x_ngram,file_count
x7_x7_x19,644
x176_x158_x181,136
x13_x8_x5,827
x153_x96_x170,50
x113_x20_x64,35
x247_x277_x278,56
x247_x277_x279,74
x52_x181_x182,69
x143_x74_x121,56
x25_x7_x30,309
x163_x121_x18,319
x59_x60_x64,32
x176_x163_x121,390
x147_x36_x37,26
x3_x4_x14,788
x163_x186_x125,187
x158_x73_x131,95
x183_x17_x191,151
x277_x278_x186,52
x60_x64_x227,28
x9_x55_x56,195
x64_x227_x43,140
x49_x83_x211,7
x170_x9_x105,206
x279_x18_x8,53
x20_x64_x227,123
x36_x49_x83,7
x170_x95_x154,183
x278_x186_x32,53
x125_x15_x14,188
x14_x183_x176,181
x7_x247_x277,67
x208_x73_x74,33
x35_x36_x44,58
x8_x5_x1,345
x50_x46_x51,229
x65_x239_x43,697
x20_x6_x8,488
x239_x43_x37,987
x21_x65_x239,228
x36_x51_x46,455
x192_x3_x4,466
x158_x201_x325,137
x3_x61_x207,226
x33_x250_x192,561
x121_x191_x176,174
x52_x181_x199,393
x199_x182_x80,148
x191_x52_x203,141
x29_x55_x59,192
x59_x174_x29,56
x31_x192_x3,202
x66_x17_x18,273
x167_x11_x3,742
x17_x191_x52,183
x61_x207_x199,208
x167_x10_x11,440
x186_x192_x1,527
x6_x7_x19,506
x52_x181_x198,210
x163_x158_x203,563
x191_x176_x121,209
x176_x158_x203,175
x65_x58_x210,8
x181_x142_x25,230
x76_x22_x4,27
x163_x121_x191,310
x125_x13_x30,5
x250_x192_x3,558
x245_x326_x327,1
x22_x64_x20,154
x3_x6_x16,718
x12_x183_x52,43
x79_x63_x15,6
x36_x37_x45,225
x59_x245_x326,2
x11_x38_x71,197
x207_x199_x182,172
x33_x250_x32,182
x182_x80_x3,159
x2_x3_x61,177
x176_x163_x158,229
x31_x192_x1,461
x63_x13_x7,60
x122_x24_x25,170
x53_x54_x176,184
x199_x182_x167,341
x269_x167_x11,111
x29_x10_x11,356
x13_x30_x62,38
x72_x181_x142,194
x19_x20_x4,365
x3_x66_x17,409
x210_x59_x60,54
x176_x186_x125,105
x186_x32_x11,550
x32_x11_x3,833
x13_x19_x69,54
x136_x13_x19,11
x62_x167_x11,711
x16_x176_x186,349
x80_x3_x6,446
x58_x136_x13,18
x201_x325_x258,137
x167_x11_x21,195
x121_x170_x14,14
x10_x11_x38,274
x62_x63_x13,55
x17_x122_x24,163
x30_x62_x80,154
x168_x121_x170,9
x11_x33_x250,581
x183_x52_x53,36
x207_x142_x54,158
