x_ngram,file_count
x105_x146_x192,5
x125_x13_x84,22
x433_x53_x103,5
x181_x40_x28,3
x48_x20_x61,1
x141_x7_x16,37
x382_x116_x141,38
x136_x13_x7,55
x20_x6_x8,34
x12_x13_x407,80
x13_x407_x449,14
x63_x13_x407,18
x341_x449_x450,1
x257_x481_x17,5
x1_x98_x138,4
x433_x181_x40,3
x116_x117_x9,83
x399_x433_x67,12
x125_x134_x116,20
x374_x24_x101,17
x361_x315_x169,1
x117_x14_x15,91
x246_x117_x83,1
x14_x113_x106,16
x192_x1_x98,4
x183_x17_x48,22
x125_x23_x411,3
x110_x246_x117,5
x361_x136_x13,20
x348_x400_x125,5
x31_x125_x134,31
x449_x450_x374,7
x397_x348_x400,11
x141_x16_x17,29
x67_x361_x29,15
x431_x18_x8,20
x62_x167_x105,47
x450_x374_x24,3
x99_x250_x32,4
x31_x153_x96,51
x429_x116_x117,12
x57_x7_x7,21
x15_x9_x355,57
x134_x116_x382,11
x407_x489_x371,4
x94_x136_x183,1
x13_x84_x85,34
x481_x17_x18,3
x12_x13_x30,106
x14_x183_x176,73
x117_x83_x287,1
x63_x15_x9,105
x183_x31_x390,23
x407_x116_x382,26
x169_x94_x136,2
x9_x10_x355,93
x29_x12_x15,37
x80_x1_x136,13
x20_x66_x176,3
x1_x136_x183,19
x146_x153_x146,8
x7_x16_x301,6
x167_x26_x138,11
x137_x114_x206,26
x121_x432_x116,7
x32_x10_x12,100
x74_x195_x196,1
x123_x74_x195,1
x16_x301_x430,1
x176_x121_x432,3
x206_x123_x74,2
x111_x112_x113,1
x146_x32_x10,53
x301_x430_x111,2
x432_x116_x117,16
x196_x174_x29,1
x153_x146_x32,6
x112_x113_x20,2
x269_x80_x1,1
x15_x95_x146,87
x95_x146_x153,10
x136_x183_x52,5
x430_x111_x112,4
x138_x167_x26,26
x29_x26_x138,4
x114_x206_x123,5
x195_x196_x174,1
x26_x138_x167,20
x113_x20_x66,8
x174_x29_x26,1
x66_x176_x121,2
x479_x268_x269,1
x117_x14_x13,98
x268_x269_x80,1
x12_x15_x95,87
x125_x183_x176,82
x259_x17_x18,39
x145_x146_x147,102
x183_x52_x203,60
x111_x145_x146,9
x400_x147_x148,1
x203_x63_x15,45
x122_x123_x124,11
x186_x390_x132,103
x147_x148_x539,63
x7_x7_x19,26
x183_x17_x122,32
x186_x390_x119,2
x7_x19_x507,2
x63_x183_x17,51
x390_x119_x400,6
x132_x501_x148,3
x539_x259_x17,14
x148_x596_x431,25
x18_x7_x30,108
x17_x122_x123,14
x19_x507_x111,7
x146_x147_x148,82
x147_x148_x596,25
x17_x18_x30,43
x176_x186_x390,101
x18_x30_x207,33
x182_x63_x183,105
x501_x148_x539,1
x507_x111_x145,5
x148_x539_x259,22
x431_x18_x7,49
x52_x203_x63,89
x119_x400_x147,2
x63_x183_x52,103
x390_x132_x501,3
x596_x431_x18,17
x73_x131_x18,46
x52_x73_x131,74
x7_x247_x248,32
x248_x249_x183,19
x247_x248_x249,55
x249_x183_x176,14
x18_x7_x247,5
x125_x13_x16,83
x147_x148_x149,36
x132_x145_x146,113
x390_x132_x145,99
x16_x176_x186,111
x539_x117_x14,19
x596_x431_x191,3
x191_x31_x153,12
x148_x539_x382,4
x17_x18_x16,68
x125_x13_x30,74
x539_x141_x8,19
x17_x432_x116,24
x431_x191_x31,4
x191_x17_x18,52
x146_x125_x13,107
x355_x579_x611,2
x145_x146_x125,39
x10_x10_x355,32
x153_x96_x191,8
x45_x391_x539,11
x7_x45_x391,9
x62_x63_x183,67
x407_x144_x112,70
x16_x31_x147,39
x539_x141_x7,48
x7_x7_x45,9
x144_x112_x23,13
x375_x25_x8,7
x32_x10_x10,54
x18_x16_x31,77
x148_x539_x141,56
x125_x13_x407,39
x129_x375_x25,12
x13_x30_x207,117
x112_x23_x62,13
x407_x129_x375,7
x579_x611_x82,3
x31_x32_x10,114
x7_x407_x144,56
x183_x17_x432,21
x14_x183_x52,101
x183_x31_x147,45
x95_x146_x147,26
x391_x539_x117,3
x539_x382_x116,4
x13_x407_x129,11
x31_x147_x148,35
x432_x116_x141,49
x63_x183_x31,53
x96_x191_x17,35
x10_x355_x579,1
x248_x249_x15,27
x460_x384_x316,4
x483_x248_x249,13
x249_x15_x9,21
x191_x17_x483,1
x17_x483_x248,9
x384_x316_x13,16
x176_x121_x191,7
x183_x17_x460,1
x9_x10_x55,41
x121_x191_x17,8
x316_x13_x7,17
x17_x460_x384,1
x31_x125_x183,85
x507_x111_x112,10
x125_x13_x19,5
x36_x49_x9,21
x432_x144_x145,5
x49_x9_x10,5
x125_x183_x31,72
x144_x145_x146,33
x12_x13_x84,7
x111_x112_x15,6
x132_x112_x183,25
x153_x96_x432,6
x176_x186_x153,13
x112_x183_x31,31
x141_x30_x207,43
x390_x132_x112,51
x31_x147_x36,24
x134_x116_x141,85
x147_x36_x49,33
x13_x19_x507,6
x96_x432_x144,13
x191_x31_x125,52
x84_x85_x82,10
x186_x153_x96,12
x31_x390_x132,38
x17_x191_x31,42
x125_x15_x95,30
x191_x31_x390,8
x7_x30_x123,86
x183_x17_x191,40
x18_x7_x16,77
x121_x170_x9,21
x31_x153_x154,4
x153_x154_x121,5
x154_x121_x170,20
x136_x15_x95,14
x25_x8_x9,73
x9_x26_x114,104
x73_x131_x48,2
x26_x114_x25,99
x8_x9_x26,97
x114_x25_x8,89
x17_x170_x137,44
x114_x103_x104,8
x324_x180_x177,13
x259_x52_x53,15
x56_x82_x14,23
x133_x12_x15,63
x18_x19_x20,8
x9_x105_x146,67
x82_x14_x15,18
x182_x63_x13,70
x250_x390_x132,12
x16_x52_x53,71
x31_x32_x35,8
x121_x18_x7,41
x101_x9_x11,5
x158_x203_x167,22
x24_x25_x16,29
x207_x198_x124,26
x96_x18_x30,50
x112_x13_x30,41
x31_x32_x26,55
x11_x33_x34,29
x46_x49_x9,3
x137_x140_x182,46
x146_x125_x50,5
x124_x32_x12,82
x134_x488_x457,13
x117_x14_x134,5
x15_x9_x324,16
x186_x32_x12,75
x324_x180_x249,51
x17_x18_x19,7
x56_x57_x407,3
x167_x324_x180,21
x13_x407_x144,70
x34_x460_x46,1
x66_x17_x18,18
x167_x10_x12,94
x405_x82_x137,1
x144_x383_x114,16
